from	to	combined_score
39947.B7F8G3	39947.Q10JI3	439
39947.B7F8G3	39947.Q10JI3	439
39947.Q10NY2	39947.Q10JI3	835
39947.Q10NY2	39947.Q10JI3	835
39947.Q0DI31	39947.Q10JI3	764
39947.Q0DI31	39947.Q10JI3	764
39947.Q6Z414	39947.Q10Q07	405
39947.Q6Z414	39947.Q10Q07	405
39947.B7F8G3	39947.Q10Q07	439
39947.B7F8G3	39947.Q10Q07	439
39947.Q10NY2	39947.Q10Q07	835
39947.Q10NY2	39947.Q10Q07	835
39947.Q0DI31	39947.Q10Q07	764
39947.Q0DI31	39947.Q10Q07	764
39947.A0A0P0WKH3	39947.Q6ZDZ0	818
39947.A0A0P0WKH3	39947.Q6ZDZ0	818
39947.A0A0P0WIM0	39947.Q6ZDZ0	758
39947.A0A0P0WIM0	39947.Q6ZDZ0	758
39947.A0A0P0VYC3	39947.Q6ZDZ0	760
39947.A0A0P0VYC3	39947.Q6ZDZ0	760
39947.Q0D7V2	39947.Q6ZDZ0	833
39947.Q0D7V2	39947.Q6ZDZ0	833
39947.Q6AUA1	39947.Q6ZDZ0	778
39947.Q6AUA1	39947.Q6ZDZ0	778
39947.Q6ZLK5	39947.Q6ZDZ0	777
39947.Q6ZLK5	39947.Q6ZDZ0	777
39947.Q6YT77	39947.Q6ZDZ0	770
39947.Q6YT77	39947.Q6ZDZ0	770
39947.A0A0P0VSY6	39947.Q75GM0	766
39947.A0A0P0VSY6	39947.Q75GM0	766
39947.A0A0P0WKH3	39947.Q75GM0	813
39947.A0A0P0WKH3	39947.Q75GM0	813
39947.Q7EYT3	39947.Q75GM0	752
39947.Q7EYT3	39947.Q75GM0	752
39947.Q10PI9	39947.A0A0P0WLY2	450
39947.Q10PI9	39947.A0A0P0WLY2	450
39947.Q0JD68	39947.Q0D571	865
39947.Q0JD68	39947.Q0D571	865
39947.A0A0P0VZM1	39947.Q0D571	783
39947.A0A0P0VZM1	39947.Q0D571	783
39947.Q7X5X9	39947.Q0D571	783
39947.Q7X5X9	39947.Q0D571	783
39947.Q7XW77	39947.Q0D571	755
39947.Q7XW77	39947.Q0D571	755
39947.Q7XTJ6	39947.Q0JEY1	496
39947.Q7XTJ6	39947.Q0JEY1	496
39947.A0A0P0W6D8	39947.Q0JEY1	508
39947.A0A0P0W6D8	39947.Q0JEY1	508
39947.Q7XTJ5	39947.Q0JEY1	450
39947.Q7XTJ5	39947.Q0JEY1	450
39947.Q0JF82	39947.Q0JEY1	426
39947.Q0JF82	39947.Q0JEY1	426
39947.Q0JD68	39947.Q6ZL96	865
39947.Q0JD68	39947.Q6ZL96	865
39947.A0A0P0VZM1	39947.Q6ZL96	783
39947.A0A0P0VZM1	39947.Q6ZL96	783
39947.Q7X5X9	39947.Q6ZL96	783
39947.Q7X5X9	39947.Q6ZL96	783
39947.Q7XW77	39947.Q6ZL96	755
39947.Q7XW77	39947.Q6ZL96	755
39947.Q0JD68	39947.Q8H577	865
39947.Q0JD68	39947.Q8H577	865
39947.A0A0P0VZM1	39947.Q8H577	783
39947.A0A0P0VZM1	39947.Q8H577	783
39947.Q7X5X9	39947.Q8H577	783
39947.Q7X5X9	39947.Q8H577	783
39947.Q7XW77	39947.Q8H577	755
39947.Q7XW77	39947.Q8H577	755
39947.Q5I396	39947.C7J0B6	401
39947.Q5I396	39947.C7J0B6	401
39947.Q0DTA0	39947.C7J0B6	732
39947.Q0DTA0	39947.C7J0B6	732
39947.Q7XR26	39947.C7J0B6	426
39947.Q7XR26	39947.C7J0B6	426
39947.Q75HQ7	39947.Q0JDF7	953
39947.Q75HQ7	39947.Q0JDF7	953
39947.Q7XHL3	39947.Q0JDF7	981
39947.Q7XHL3	39947.Q0JDF7	981
39947.Q5I396	39947.Q0JDF7	404
39947.Q5I396	39947.Q0JDF7	404
39947.A0A0P0X6W8	39947.Q0JDF7	903
39947.A0A0P0X6W8	39947.Q0JDF7	903
39947.Q6ZL61	39947.Q0JDF7	567
39947.Q6ZL61	39947.Q0JDF7	567
39947.Q84YL2	39947.Q0JDF7	813
39947.Q84YL2	39947.Q0JDF7	813
39947.Q9XJ29	39947.Q0JDF7	477
39947.Q9XJ29	39947.Q0JDF7	477
39947.Q0D6N1	39947.Q0JDF7	402
39947.Q0D6N1	39947.Q0JDF7	402
39947.Q6ATB2	39947.Q0JDF7	454
39947.Q6ATB2	39947.Q0JDF7	454
39947.Q5I396	39947.Q6I575	402
39947.Q5I396	39947.Q6I575	402
39947.Q7XR26	39947.Q6I575	426
39947.Q7XR26	39947.Q6I575	426
39947.C7J0B6	39947.Q6I575	426
39947.C7J0B6	39947.Q6I575	426
39947.Q0DV32	39947.Q8LIL0	939
39947.Q0DV32	39947.Q8LIL0	939
39947.Q75HQ7	39947.Q8LIL0	563
39947.Q75HQ7	39947.Q8LIL0	563
39947.Q5W6F1	39947.Q8LIL0	976
39947.Q5W6F1	39947.Q8LIL0	976
39947.A0A0P0WIG6	39947.A0A0P0VWD5	422
39947.A0A0P0WIG6	39947.A0A0P0VWD5	422
39947.Q6F2M6	39947.A0A0P0VWD5	564
39947.Q6F2M6	39947.A0A0P0VWD5	564
39947.Q850K7	39947.A0A0P0VWD5	474
39947.Q850K7	39947.A0A0P0VWD5	474
39947.Q75IS1	39947.A0A0P0VWD5	403
39947.Q75IS1	39947.A0A0P0VWD5	403
39947.Q8H2P0	39947.Q10ND7	477
39947.Q8H2P0	39947.Q10ND7	477
39947.Q84ZN6	39947.Q10ND7	439
39947.Q84ZN6	39947.Q10ND7	439
39947.Q6F2M6	39947.Q10ND7	401
39947.Q6F2M6	39947.Q10ND7	401
39947.Q8H305	39947.Q10ND7	404
39947.Q8H305	39947.Q10ND7	404
39947.Q84VA6	39947.Q10ND7	473
39947.Q84VA6	39947.Q10ND7	473
39947.A0A0P0WNT5	39947.Q10QL5	546
39947.A0A0P0WNT5	39947.Q10QL5	546
39947.Q7XVF8	39947.Q10QL5	517
39947.Q7XVF8	39947.Q10QL5	517
39947.Q10R54	39947.Q10QL5	496
39947.Q10R54	39947.Q10QL5	496
39947.A0A0P0WIK0	39947.Q10QL5	454
39947.A0A0P0WIK0	39947.Q10QL5	454
39947.Q0D8H0	39947.Q10QL5	447
39947.Q0D8H0	39947.Q10QL5	447
39947.Q6L482	39947.Q10QL5	422
39947.Q6L482	39947.Q10QL5	422
39947.Q65XS0	39947.Q75KK9	628
39947.Q65XS0	39947.Q75KK9	628
39947.Q69LC0	39947.Q75KK9	413
39947.Q69LC0	39947.Q75KK9	413
39947.Q65XF2	39947.Q75KK9	508
39947.Q65XF2	39947.Q75KK9	508
39947.A0A0P0WIK0	39947.Q75KK9	520
39947.A0A0P0WIK0	39947.Q75KK9	520
39947.Q0D8H0	39947.Q75KK9	586
39947.Q0D8H0	39947.Q75KK9	586
39947.Q6Z4A9	39947.Q75KK9	406
39947.Q6Z4A9	39947.Q75KK9	406
39947.Q0DSN8	39947.Q5KQI7	749
39947.Q0DSN8	39947.Q5KQI7	749
39947.Q8LJU5	39947.Q5KQI7	749
39947.Q8LJU5	39947.Q5KQI7	749
39947.Q0D7V1	39947.Q5KQI7	815
39947.Q0D7V1	39947.Q5KQI7	815
39947.Q7EYP9	39947.Q5KQI7	524
39947.Q7EYP9	39947.Q5KQI7	524
39947.Q0DJS1	39947.Q5KQI7	402
39947.Q0DJS1	39947.Q5KQI7	402
39947.P0DKK9	39947.Q5KQI7	829
39947.P0DKK9	39947.Q5KQI7	829
39947.A0A0P0VYK0	39947.Q5KQI7	841
39947.A0A0P0VYK0	39947.Q5KQI7	841
39947.P31674	39947.Q5KQI7	871
39947.P31674	39947.Q5KQI7	871
39947.P35687	39947.Q5KQI7	884
39947.P35687	39947.Q5KQI7	884
39947.P40978	39947.Q5KQI7	912
39947.P40978	39947.Q5KQI7	912
39947.P49397	39947.Q5KQI7	841
39947.P49397	39947.Q5KQI7	841
39947.Q0JDZ7	39947.Q5KQI7	884
39947.Q0JDZ7	39947.Q5KQI7	884
39947.Q7XMI6	39947.Q5KQI7	916
39947.Q7XMI6	39947.Q5KQI7	916
39947.Q84ZP1	39947.Q5KQI7	884
39947.Q84ZP1	39947.Q5KQI7	884
39947.Q9LSU3	39947.Q5KQI7	891
39947.Q9LSU3	39947.Q5KQI7	891
39947.A0A0P0VX44	39947.Q5KQI7	839
39947.A0A0P0VX44	39947.Q5KQI7	839
39947.Q0DKF0	39947.Q5KQI7	839
39947.Q0DKF0	39947.Q5KQI7	839
39947.A0A0P0WK98	39947.Q5KQI7	884
39947.A0A0P0WK98	39947.Q5KQI7	884
39947.Q6ZLB8	39947.Q5KQI7	884
39947.Q6ZLB8	39947.Q5KQI7	884
39947.Q84NW1	39947.Q5KQI7	944
39947.Q84NW1	39947.Q5KQI7	944
39947.Q10S93	39947.Q5KQI7	899
39947.Q10S93	39947.Q5KQI7	899
39947.P14654	39947.Q5KQI7	815
39947.P14654	39947.Q5KQI7	815
39947.Q84ZC0	39947.Q5KQI7	815
39947.Q84ZC0	39947.Q5KQI7	815
39947.Q75L10	39947.Q5KQI7	951
39947.Q75L10	39947.Q5KQI7	951
39947.Q0DSN8	39947.Q8H8T0	850
39947.Q0DSN8	39947.Q8H8T0	850
39947.Q8LJU5	39947.Q8H8T0	850
39947.Q8LJU5	39947.Q8H8T0	850
39947.Q0D7V1	39947.Q8H8T0	870
39947.Q0D7V1	39947.Q8H8T0	870
39947.P0DKK9	39947.Q8H8T0	876
39947.P0DKK9	39947.Q8H8T0	876
39947.A0A0P0VYK0	39947.Q8H8T0	881
39947.A0A0P0VYK0	39947.Q8H8T0	881
39947.P31674	39947.Q8H8T0	898
39947.P31674	39947.Q8H8T0	898
39947.P35687	39947.Q8H8T0	901
39947.P35687	39947.Q8H8T0	901
39947.P40978	39947.Q8H8T0	946
39947.P40978	39947.Q8H8T0	946
39947.P49397	39947.Q8H8T0	881
39947.P49397	39947.Q8H8T0	881
39947.Q0JDZ7	39947.Q8H8T0	901
39947.Q0JDZ7	39947.Q8H8T0	901
39947.Q7XMI6	39947.Q8H8T0	926
39947.Q7XMI6	39947.Q8H8T0	926
39947.Q84ZP1	39947.Q8H8T0	901
39947.Q84ZP1	39947.Q8H8T0	901
39947.Q9LSU3	39947.Q8H8T0	901
39947.Q9LSU3	39947.Q8H8T0	901
39947.Q0DJ33	39947.Q8H8T0	611
39947.Q0DJ33	39947.Q8H8T0	611
39947.A0A0P0VX44	39947.Q8H8T0	876
39947.A0A0P0VX44	39947.Q8H8T0	876
39947.Q0DKF0	39947.Q8H8T0	876
39947.Q0DKF0	39947.Q8H8T0	876
39947.Q0DRI8	39947.Q8H8T0	805
39947.Q0DRI8	39947.Q8H8T0	805
39947.A0A0P0WK98	39947.Q8H8T0	901
39947.A0A0P0WK98	39947.Q8H8T0	901
39947.A0A0P0WMY2	39947.Q8H8T0	689
39947.A0A0P0WMY2	39947.Q8H8T0	689
39947.Q6ZLB8	39947.Q8H8T0	901
39947.Q6ZLB8	39947.Q8H8T0	901
39947.Q9ZWR5	39947.Q8H8T0	477
39947.Q9ZWR5	39947.Q8H8T0	477
39947.Q6Z382	39947.Q8H8T0	520
39947.Q6Z382	39947.Q8H8T0	520
39947.Q6F2V4	39947.Q8H8T0	477
39947.Q6F2V4	39947.Q8H8T0	477
39947.Q7XXS4	39947.Q8H8T0	431
39947.Q7XXS4	39947.Q8H8T0	431
39947.P14654	39947.Q8H8T0	870
39947.P14654	39947.Q8H8T0	870
39947.Q6I683	39947.Q8H8T0	458
39947.Q6I683	39947.Q8H8T0	458
39947.Q10MW3	39947.Q8H8T0	406
39947.Q10MW3	39947.Q8H8T0	406
39947.Q5KQI7	39947.Q8H8T0	876
39947.Q5KQI7	39947.Q8H8T0	876
39947.B7EYZ0	39947.Q8H4S9	997
39947.B7EYZ0	39947.Q8H4S9	997
39947.B9FKK0	39947.Q8H4S9	913
39947.B9FKK0	39947.Q8H4S9	913
39947.Q0DL03	39947.Q8H4S9	999
39947.Q0DL03	39947.Q8H4S9	999
39947.Q5W6W7	39947.Q8H4S9	997
39947.Q5W6W7	39947.Q8H4S9	997
39947.Q69S39	39947.Q8H4S9	445
39947.Q69S39	39947.Q8H4S9	445
39947.Q0DHK0	39947.Q8H4S9	422
39947.Q0DHK0	39947.Q8H4S9	422
39947.Q7XHR2	39947.Q8GVI8	445
39947.Q7XHR2	39947.Q8GVI8	445
39947.A0A0P0VV58	39947.Q8GVI8	445
39947.A0A0P0VV58	39947.Q8GVI8	445
39947.Q0DTX5	39947.Q8GVI8	445
39947.Q0DTX5	39947.Q8GVI8	445
39947.Q65XA0	39947.Q8GVI8	410
39947.Q65XA0	39947.Q8GVI8	410
39947.Q0D7L7	39947.Q8GVI8	494
39947.Q0D7L7	39947.Q8GVI8	494
39947.Q7XRQ7	39947.Q8GVI8	445
39947.Q7XRQ7	39947.Q8GVI8	445
39947.Q5W6W7	39947.A0A0P0WHB0	402
39947.Q5W6W7	39947.A0A0P0WHB0	402
39947.Q0DJF3	39947.A0A0P0WHB0	402
39947.Q0DJF3	39947.A0A0P0WHB0	402
39947.Q75HQ7	39947.A0A0P0WHB0	401
39947.Q75HQ7	39947.A0A0P0WHB0	401
39947.Q0D840	39947.A0A0P0WNE8	791
39947.Q0D840	39947.A0A0P0WNE8	791
39947.O64937	39947.A0A0P0WNE8	595
39947.O64937	39947.A0A0P0WNE8	595
39947.P35687	39947.A0A0P0WNE8	438
39947.P35687	39947.A0A0P0WNE8	438
39947.Q0DHB9	39947.A0A0P0WNE8	467
39947.Q0DHB9	39947.A0A0P0WNE8	467
39947.Q7XMI6	39947.A0A0P0WNE8	534
39947.Q7XMI6	39947.A0A0P0WNE8	534
39947.Q7XR19	39947.A0A0P0WNE8	439
39947.Q7XR19	39947.A0A0P0WNE8	439
39947.A0A0P0WL10	39947.A0A0P0WNE8	679
39947.A0A0P0WL10	39947.A0A0P0WNE8	679
39947.Q0DJ33	39947.A0A0P0WNE8	679
39947.Q0DJ33	39947.A0A0P0WNE8	679
39947.Q5WMY3	39947.A0A0P0WNE8	408
39947.Q5WMY3	39947.A0A0P0WNE8	408
39947.Q6L510	39947.A0A0P0WNE8	426
39947.Q6L510	39947.A0A0P0WNE8	426
39947.A0A0P0WHS5	39947.A0A0P0WNE8	451
39947.A0A0P0WHS5	39947.A0A0P0WNE8	451
39947.A0A0P0VSV2	39947.A3BJK9	439
39947.A0A0P0VSV2	39947.A3BJK9	439
39947.P31674	39947.A3BJK9	762
39947.P31674	39947.A3BJK9	762
39947.P35687	39947.A3BJK9	792
39947.P35687	39947.A3BJK9	792
39947.P40978	39947.A3BJK9	919
39947.P40978	39947.A3BJK9	919
39947.Q0D5Z2	39947.A3BJK9	473
39947.Q0D5Z2	39947.A3BJK9	473
39947.Q0DHB9	39947.A3BJK9	403
39947.Q0DHB9	39947.A3BJK9	403
39947.Q0JDZ7	39947.A3BJK9	779
39947.Q0JDZ7	39947.A3BJK9	779
39947.Q7XMI6	39947.A3BJK9	897
39947.Q7XMI6	39947.A3BJK9	897
39947.Q7XR19	39947.A3BJK9	473
39947.Q7XR19	39947.A3BJK9	473
39947.Q8H5N0	39947.A3BJK9	473
39947.Q8H5N0	39947.A3BJK9	473
39947.Q84ZP1	39947.A3BJK9	729
39947.Q84ZP1	39947.A3BJK9	729
39947.Q9LSU3	39947.A3BJK9	739
39947.Q9LSU3	39947.A3BJK9	739
39947.A0A0P0WK98	39947.A3BJK9	815
39947.A0A0P0WK98	39947.A3BJK9	815
39947.A0A0P0WMY2	39947.A3BJK9	921
39947.A0A0P0WMY2	39947.A3BJK9	921
39947.Q6L510	39947.A3BJK9	439
39947.Q6L510	39947.A3BJK9	439
39947.Q6ZLB8	39947.A3BJK9	848
39947.Q6ZLB8	39947.A3BJK9	848
39947.Q8H8T0	39947.A3BJK9	689
39947.Q8H8T0	39947.A3BJK9	689
39947.A0A0P0VSV2	39947.Q8H3F5	439
39947.A0A0P0VSV2	39947.Q8H3F5	439
39947.P31674	39947.Q8H3F5	762
39947.P31674	39947.Q8H3F5	762
39947.P35687	39947.Q8H3F5	792
39947.P35687	39947.Q8H3F5	792
39947.P40978	39947.Q8H3F5	919
39947.P40978	39947.Q8H3F5	919
39947.Q0D5Z2	39947.Q8H3F5	473
39947.Q0D5Z2	39947.Q8H3F5	473
39947.Q0DHB9	39947.Q8H3F5	403
39947.Q0DHB9	39947.Q8H3F5	403
39947.Q0JDZ7	39947.Q8H3F5	779
39947.Q0JDZ7	39947.Q8H3F5	779
39947.Q7XMI6	39947.Q8H3F5	897
39947.Q7XMI6	39947.Q8H3F5	897
39947.Q7XR19	39947.Q8H3F5	473
39947.Q7XR19	39947.Q8H3F5	473
39947.Q8H5N0	39947.Q8H3F5	473
39947.Q8H5N0	39947.Q8H3F5	473
39947.Q84ZP1	39947.Q8H3F5	729
39947.Q84ZP1	39947.Q8H3F5	729
39947.Q9LSU3	39947.Q8H3F5	739
39947.Q9LSU3	39947.Q8H3F5	739
39947.A0A0P0WK98	39947.Q8H3F5	815
39947.A0A0P0WK98	39947.Q8H3F5	815
39947.A0A0P0WMY2	39947.Q8H3F5	921
39947.A0A0P0WMY2	39947.Q8H3F5	921
39947.Q6L510	39947.Q8H3F5	439
39947.Q6L510	39947.Q8H3F5	439
39947.Q6ZLB8	39947.Q8H3F5	848
39947.Q6ZLB8	39947.Q8H3F5	848
39947.Q8H8T0	39947.Q8H3F5	689
39947.Q8H8T0	39947.Q8H3F5	689
39947.Q0D6B1	39947.A0A0P0VUJ4	553
39947.Q0D6B1	39947.A0A0P0VUJ4	553
39947.B9FFC2	39947.A0A0P0VUJ4	432
39947.B9FFC2	39947.A0A0P0VUJ4	432
39947.Q69LE7	39947.A0A0P0VUJ4	445
39947.Q69LE7	39947.A0A0P0VUJ4	445
39947.B9FXV5	39947.A0A0P0VUJ4	456
39947.B9FXV5	39947.A0A0P0VUJ4	456
39947.Q0D8F3	39947.A0A0P0VUJ4	438
39947.Q0D8F3	39947.A0A0P0VUJ4	438
39947.P93422	39947.A0A0P0VUJ4	445
39947.P93422	39947.A0A0P0VUJ4	445
39947.Q7XNS6	39947.A0A0P0VUJ4	404
39947.Q7XNS6	39947.A0A0P0VUJ4	404
39947.Q7XP36	39947.Q60DW1	764
39947.Q7XP36	39947.Q60DW1	764
39947.Q7XLG6	39947.Q7XLX6	565
39947.Q7XLG6	39947.Q7XLX6	565
39947.Q5W645	39947.Q0JF76	843
39947.Q5W645	39947.Q0JF76	843
39947.A0A0P0WIM0	39947.Q0JF76	833
39947.A0A0P0WIM0	39947.Q0JF76	833
39947.A0A0P0WLF6	39947.Q0JF76	448
39947.A0A0P0WLF6	39947.Q0JF76	448
39947.Q8GTK0	39947.Q0JF76	527
39947.Q8GTK0	39947.Q0JF76	527
39947.Q8H2P0	39947.Q0JF76	416
39947.Q8H2P0	39947.Q0JF76	416
39947.Q69RP3	39947.Q0JF76	468
39947.Q69RP3	39947.Q0JF76	468
39947.A0A0P0X7S9	39947.Q0JF76	410
39947.A0A0P0X7S9	39947.Q0JF76	410
39947.B7F9D3	39947.Q0JF76	838
39947.B7F9D3	39947.Q0JF76	838
39947.Q6AUA1	39947.Q0JF76	840
39947.Q6AUA1	39947.Q0JF76	840
39947.Q6ZLK5	39947.Q0JF76	835
39947.Q6ZLK5	39947.Q0JF76	835
39947.Q6MWE1	39947.Q0JF76	804
39947.Q6MWE1	39947.Q0JF76	804
39947.Q84Q92	39947.Q0JF76	410
39947.Q84Q92	39947.Q0JF76	410
39947.Q10MI4	39947.Q53WJ1	433
39947.Q10MI4	39947.Q53WJ1	433
39947.Q10PI9	39947.Q53WJ1	403
39947.Q10PI9	39947.Q53WJ1	403
39947.A0A0P0W6Y1	39947.Q53WJ1	402
39947.A0A0P0W6Y1	39947.Q53WJ1	402
39947.Q0JCE5	39947.Q53WJ1	402
39947.Q0JCE5	39947.Q53WJ1	402
39947.Q7XV97	39947.Q53WJ1	407
39947.Q7XV97	39947.Q53WJ1	407
39947.Q6AUQ7	39947.Q53WJ1	405
39947.Q6AUQ7	39947.Q53WJ1	405
39947.Q6L4N4	39947.Q53WJ1	650
39947.Q6L4N4	39947.Q53WJ1	650
39947.Q0JD33	39947.A0A0P0VXZ5	457
39947.Q0JD33	39947.A0A0P0VXZ5	457
39947.Q6Z414	39947.Q8H5U1	569
39947.Q6Z414	39947.Q8H5U1	569
39947.Q69NY7	39947.Q8H5U1	903
39947.Q69NY7	39947.Q8H5U1	903
39947.Q0JEB7	39947.Q8GVE1	437
39947.Q0JEB7	39947.Q8GVE1	437
39947.Q69VG1	39947.Q8GVE1	440
39947.Q69VG1	39947.Q8GVE1	440
39947.Q07661	39947.A0A0P0W8Z0	944
39947.Q07661	39947.A0A0P0W8Z0	944
39947.Q7EYP9	39947.A0A0P0W8Z0	441
39947.Q7EYP9	39947.A0A0P0W8Z0	441
39947.Q10S55	39947.A0A0P0W8Z0	559
39947.Q10S55	39947.A0A0P0W8Z0	559
39947.Q0DJS1	39947.A0A0P0W8Z0	429
39947.Q0DJS1	39947.A0A0P0W8Z0	429
39947.Q10M50	39947.A0A0P0W8Z0	445
39947.Q10M50	39947.A0A0P0W8Z0	445
39947.Q0DIV0	39947.A0A0P0W8Z0	448
39947.Q0DIV0	39947.A0A0P0W8Z0	448
39947.A0A0P0X3I2	39947.A0A0P0W8Z0	574
39947.A0A0P0X3I2	39947.A0A0P0W8Z0	574
39947.Q10QR9	39947.A0A0P0W8Z0	491
39947.Q10QR9	39947.A0A0P0W8Z0	491
39947.A0A0P0WIZ3	39947.A0A0P0W8Z0	541
39947.A0A0P0WIZ3	39947.A0A0P0W8Z0	541
39947.Q7XB62	39947.A0A0P0W8Z0	946
39947.Q7XB62	39947.A0A0P0W8Z0	946
39947.B9FF83	39947.A0A0P0W8Z0	412
39947.B9FF83	39947.A0A0P0W8Z0	412
39947.Q0D8D4	39947.A0A0P0W8Z0	470
39947.Q0D8D4	39947.A0A0P0W8Z0	470
39947.A0A0P0WMS7	39947.A0A0P0W8Z0	512
39947.A0A0P0WMS7	39947.A0A0P0W8Z0	512
39947.B7F9E7	39947.A0A0P0W9B8	456
39947.B7F9E7	39947.A0A0P0W9B8	456
39947.Q0D6V7	39947.A0A0P0W9B8	465
39947.Q0D6V7	39947.A0A0P0W9B8	465
39947.Q7XHX9	39947.A0A0P0W9B8	451
39947.Q7XHX9	39947.A0A0P0W9B8	451
39947.Q8LH68	39947.A0A0P0W9B8	446
39947.Q8LH68	39947.A0A0P0W9B8	446
39947.Q7XIT1	39947.A0A0P0W9B8	435
39947.Q7XIT1	39947.A0A0P0W9B8	435
39947.A0A0P0WM47	39947.A0A0P0W9B8	445
39947.A0A0P0WM47	39947.A0A0P0W9B8	445
39947.Q0DQG5	39947.A0A0P0W9B8	449
39947.Q0DQG5	39947.A0A0P0W9B8	449
39947.Q7XVN7	39947.A0A0P0W9B8	435
39947.Q7XVN7	39947.A0A0P0W9B8	435
39947.O81263	39947.A0A0P0W9B8	445
39947.O81263	39947.A0A0P0W9B8	445
39947.Q9SLY8	39947.A0A0P0W9B8	434
39947.Q9SLY8	39947.A0A0P0W9B8	434
39947.Q6ZLK8	39947.A0A0P0W9B8	402
39947.Q6ZLK8	39947.A0A0P0W9B8	402
39947.Q6ZDY9	39947.A0A0P0W9B8	403
39947.Q6ZDY9	39947.A0A0P0W9B8	403
39947.A0A0P0WMP4	39947.A0A0P0W9B8	431
39947.A0A0P0WMP4	39947.A0A0P0W9B8	431
39947.A0A0P0WMS7	39947.A0A0P0W9B8	433
39947.A0A0P0WMS7	39947.A0A0P0W9B8	433
39947.Q7EYF8	39947.Q60EW9	400
39947.Q7EYF8	39947.Q60EW9	400
39947.A0A0P0WMS7	39947.Q60EW9	406
39947.A0A0P0WMS7	39947.Q60EW9	406
39947.Q75G53	39947.A0A0P0WJK7	790
39947.Q75G53	39947.A0A0P0WJK7	790
39947.Q7EYT3	39947.A0A0P0WJK7	785
39947.Q7EYT3	39947.A0A0P0WJK7	785
39947.A0A0P0WL62	39947.A0A0P0WJK7	789
39947.A0A0P0WL62	39947.A0A0P0WJK7	789
39947.Q06397	39947.Q0DIJ5	836
39947.Q06397	39947.Q0DIJ5	836
39947.Q6ZL92	39947.Q0DIJ5	820
39947.Q6ZL92	39947.Q0DIJ5	820
39947.Q0DKH4	39947.A0A0P0X3M7	833
39947.Q0DKH4	39947.A0A0P0X3M7	833
39947.Q0DKH4	39947.A0A0P0X7Y3	833
39947.Q0DKH4	39947.A0A0P0X7Y3	833
39947.A0A0P0X3M7	39947.A0A0P0X7Y3	833
39947.A0A0P0X3M7	39947.A0A0P0X7Y3	833
39947.Q0DJC1	39947.B7EME6	411
39947.Q0DJC1	39947.B7EME6	411
39947.Q0D840	39947.B7EME6	897
39947.Q0D840	39947.B7EME6	897
39947.Q688J5	39947.B7EME6	414
39947.Q688J5	39947.B7EME6	414
39947.Q0DTX5	39947.B7EME6	422
39947.Q0DTX5	39947.B7EME6	422
39947.Q10MQ2	39947.B7EME6	428
39947.Q10MQ2	39947.B7EME6	428
39947.Q6L545	39947.B7EME6	441
39947.Q6L545	39947.B7EME6	441
39947.Q6ATY4	39947.Q0D8N4	435
39947.Q6ATY4	39947.Q0D8N4	435
39947.Q84NN4	39947.Q0D8N4	531
39947.Q84NN4	39947.Q0D8N4	531
39947.Q0DVI1	39947.Q0D8N4	401
39947.Q0DVI1	39947.Q0D8N4	401
39947.Q6AUB0	39947.Q0DQD8	427
39947.Q6AUB0	39947.Q0DQD8	427
39947.Q8GVZ0	39947.Q0DQD8	427
39947.Q8GVZ0	39947.Q0DQD8	427
39947.A0A0P0WNT5	39947.Q0DQD8	432
39947.A0A0P0WNT5	39947.Q0DQD8	432
39947.O64422	39947.Q0DQD8	445
39947.O64422	39947.Q0DQD8	445
39947.Q69S39	39947.Q0DQD8	445
39947.Q69S39	39947.Q0DQD8	445
39947.Q43008	39947.Q0DQD8	565
39947.Q43008	39947.Q0DQD8	565
39947.Q8GTK7	39947.Q0DQD8	990
39947.Q8GTK7	39947.Q0DQD8	990
39947.B9FFC2	39947.Q75HX3	404
39947.B9FFC2	39947.Q75HX3	404
39947.A0A0P0VTU7	39947.Q75HX3	912
39947.A0A0P0VTU7	39947.Q75HX3	912
39947.B9F813	39947.Q75HX3	400
39947.B9F813	39947.Q75HX3	400
39947.Q84NW1	39947.Q75HX3	971
39947.Q84NW1	39947.Q75HX3	971
39947.Q60DX8	39947.Q75HX3	656
39947.Q60DX8	39947.Q75HX3	656
39947.Q10N44	39947.Q75HX3	686
39947.Q10N44	39947.Q75HX3	686
39947.Q8H8U5	39947.Q75HX3	686
39947.Q8H8U5	39947.Q75HX3	686
39947.Q8GTK7	39947.Q75HX3	974
39947.Q8GTK7	39947.Q75HX3	974
39947.Q84ZC0	39947.Q75HX3	972
39947.Q84ZC0	39947.Q75HX3	972
39947.Q0DHF6	39947.Q75HX3	401
39947.Q0DHF6	39947.Q75HX3	401
39947.Q75L10	39947.Q75HX3	820
39947.Q75L10	39947.Q75HX3	820
39947.Q5KQH5	39947.Q75HX3	686
39947.Q5KQH5	39947.Q75HX3	686
39947.Q5KQI7	39947.Q75HX3	974
39947.Q5KQI7	39947.Q75HX3	974
39947.Q6AT26	39947.A0A0P0WIE0	583
39947.Q6AT26	39947.A0A0P0WIE0	583
39947.Q84ZN6	39947.A0A0P0WIE0	477
39947.Q84ZN6	39947.A0A0P0WIE0	477
39947.Q10JL1	39947.A0A0P0WIE0	547
39947.Q10JL1	39947.A0A0P0WIE0	547
39947.Q60E70	39947.A0A0P0WIE0	691
39947.Q60E70	39947.A0A0P0WIE0	691
39947.Q6Z3C2	39947.A0A0P0WIE0	450
